17,3,55,67,39,17,35,71,8,95
63,72,55,70,35,95,22,15,36,69
59,90,72,88,98,67,99,21,96,21
14,15,76,23,39,42,30,64,14,49
14,32,42,48,4,7,33,19,36,44
32,44,55,73,58,80,23,92,64,83
30,24,96,46,38,44,48,2,9,82
78,84,99,64,88,66,81,18,52,57
43,57,39,27,68,19,39,9,61,15
87,87,49,66,68,80,26,98,72,81
80,55,19,58,25,21,78,39,23,100
45,19,18,50,21,21,41,98,43,67
49,59,39,86,44,57,21,87,66,73
97,8,29,25,75,35,10,59,73,78
32,89,85,63,78,93,34,24,57,39
21,86,41,62,94,96,20,61,23,5
54,10,62,54,13,34,15,5,28,84
60,78,96,29,89,4,39,70,10,13
8,87,67,80,92,19,67,67,52,84
83,89,68,79,69,97,46,8,70,99
73,4,34,12,38,82,50,95,95,49
69,50,7,33,42,72,87,35,68,18
93,54,62,14,4,25,61,60,67,97
70,61,28,99,52,22,61,14,72,20
39,66,69,57,26,88,84,18,73,14
89,68,70,43,32,21,50,83,20,96
81,16,34,82,78,67,70,91,94,24
52,56,44,23,49,5,70,25,72,81
87,4,30,96,45,42,42,83,32,55
49,33,74,50,95,86,44,31,56,7
37,8,37,97,96,13,35,81,49,81
71,43,97,40,71,69,16,32,99,27
43,16,76,72,75,6,66,75,100,11
10,54,57,97,77,98,99,67,28,10
97,100,88,75,54,67,92,50,98,8
20,53,11,26,82,1,5,31,25,4
72,27,33,74,39,56,87,96,90,26
6,59,47,18,94,95,32,36,21,46
52,42,14,88,40,38,15,85,18,51
24,17,31,2,22,65,48,32,93,5
95,61,31,72,82,40,89,57,39,33
23,36,33,46,40,76,51,66,35,98
16,57,57,21,14,98,1,96,26,57
6,64,24,74,28,99,48,59,82,2
98,15,12,61,28,82,21,5,73,85
23,49,48,38,3,64,67,74,59,22
29,80,100,53,73,69,86,73,19,70
60,87,65,51,100,67,66,2,66,18
38,31,13,2,30,18,19,5,66,27
36,88,65,90,26,34,43,16,99,72
16,50,58,71,82,72,48,95,34,73
92,51,76,5,7,60,40,30,9,19
100,69,93,24,44,94,13,14,88,46
46,54,74,93,78,84,44,19,48,78
43,24,72,15,55,76,54,34,66,64
76,81,75,61,52,33,72,27,7,61
34,95,10,52,55,31,39,68,92,1
75,4,45,66,45,73,72,5,52,44
27,7,49,53,75,74,79,29,13,35
10,67,65,69,33,72,55,73,66,90
32,12,99,18,44,54,79,47,12,86
53,85,99,56,22,17,10,43,75,50
31,77,31,12,24,58,24,1,39,26
77,81,37,83,89,45,34,6,19,20
71,57,79,74,13,45,66,64,66,75
63,35,82,40,20,30,61,38,58,82
39,88,21,28,49,21,67,55,10,46
61,26,30,38,3,56,12,41,63,23
87,31,43,85,100,70,90,65,21,4
17,100,41,4,35,42,41,57,45,45
11,65,54,65,41,39,16,99,93,24
92,60,21,49,91,92,38,61,69,6
37,3,3,67,14,87,19,9,72,100
90,6,7,54,29,1,58,98,15,65
49,13,59,94,70,97,59,15,62,6
46,16,95,94,92,36,97,75,85,79
27,46,85,29,7,94,26,76,60,84
41,47,24,64,13,70,74,44,15,24
53,63,56,45,62,8,62,30,20,40
99,24,73,64,22,1,11,97,87,23
14,49,29,35,44,24,51,48,56,2
1,54,57,69,28,88,6,51,50,8
80,14,66,38,86,96,76,78,24,16
48,60,49,28,68,64,93,5,51,34
41,9,76,37,84,70,69,41,68,59
72,92,80,25,51,56,15,96,61,85
16,24,85,68,48,7,77,25,45,98
92,78,26,2,100,95,15,81,82,6
44,11,69,13,94,15,49,38,36,25
26,50,68,63,40,63,99,27,47,28
13,88,44,79,59,65,95,79,19,77
71,16,69,84,43,1,84,9,24,97
50,67,75,34,41,14,93,82,83,53
32,61,98,29,42,12,85,5,6,6
72,56,86,70,8,35,85,44,69,47
73,94,89,37,25,52,21,8,68,35
46,49,24,50,86,3,19,21,47,98
23,49,5,1,37,90,81,5,47,70
67,64,25,62,83,63,43,92,89,22
49,33,98,26,32,77,56,87,12,54
14,52,82,73,45,48,1,58,38,12
53,69,35,93,36,25,64,72,64,31
17,88,18,22,98,73,99,42,48,96
13,87,76,85,21,1,37,52,83,100
55,24,32,62,58,90,95,32,42,44
94,4,24,26,91,73,62,99,74,31
1,70,72,18,15,50,34,10,94,83
18,26,67,8,42,85,78,95,18,56
92,27,83,39,19,7,81,66,86,40
47,4,48,55,23,65,75,91,99,8
32,55,76,97,90,54,36,2,57,99
51,49,87,88,1,13,90,94,91,85
43,39,48,42,66,13,69,29,53,72
56,67,91,17,9,3,14,35,44,26
28,85,88,97,77,70,10,25,39,19
41,52,72,15,79,34,38,93,63,39
98,24,26,41,29,43,89,65,79,71
18,50,71,57,65,11,37,72,67,7
88,74,65,82,81,73,39,74,43,9
49,36,89,38,19,56,41,93,1,95
73,41,23,71,74,81,40,47,80,1
78,8,10,44,38,31,18,70,29,63
32,24,26,73,89,8,49,10,48,52
50,66,36,24,11,59,24,49,77,67
33,38,23,90,42,87,72,71,64,18
20,30,46,29,6,93,22,48,89,16
75,69,12,94,77,59,100,12,8,90
92,14,54,32,97,8,89,93,78,85
15,94,68,41,78,48,77,57,45,24
3,39,49,86,43,59,61,18,11,69
52,47,8,55,92,89,20,22,56,72
69,54,49,52,80,35,97,56,12,6
81,66,30,89,49,77,91,98,75,68
89,3,1,64,35,16,82,95,40,74
3,71,13,24,5,32,74,55,38,67
58,50,70,76,99,49,99,32,45,95
31,6,92,10,82,96,40,72,13,70
46,95,64,37,64,83,49,79,5,38
76,50,46,34,100,81,26,8,78,15
69,16,54,83,41,97,21,98,65,14
96,8,78,8,91,66,58,89,79,10
13,5,24,19,39,34,70,88,59,74
78,77,2,70,30,7,100,1,31,67
53,27,86,23,24,19,49,87,87,89
14,63,14,97,42,9,22,22,66,31
24,45,83,9,11,89,87,22,34,26
99,67,50,53,67,58,60,54,80,12
